,AÑO,ENTIDAD,Clave_Entidad,SEXO,EDAD,POBLACION
4194,2032,Yucatán,YUC,Hombres,54.5,1326227
4195,2032,Yucatán,YUC,Mujeres,54.5,1372544
4196,2032,Zacatecas,ZAC,Hombres,54.5,875578
4197,2032,Zacatecas,ZAC,Mujeres,54.5,919676
4198,2033,Aguascalientes,AG,Hombres,54.5,822534
4199,2033,Aguascalientes,AG,Mujeres,54.5,858296
4200,2033,Baja California,BC,Hombres,54.5,2309269
4201,2033,Baja California,BC,Mujeres,54.5,2230290
4202,2033,Baja California Sur,BCS,Hombres,54.5,527923
4203,2033,Baja California Sur,BCS,Mujeres,54.5,508327
4204,2033,Campeche,CAMP,Hombres,54.5,475026
4205,2033,Campeche,CAMP,Mujeres,54.5,501329
4206,2033,Chiapas,CHIA,Hombres,54.5,3238041
4207,2033,Chiapas,CHIA,Mujeres,54.5,3433608
4208,2033,Chihuahua,CH,Hombres,54.5,2173461
4209,2033,Chihuahua,CH,Mujeres,54.5,2163573
4210,2033,Ciudad de México,CDMX,Hombres,54.5,4280534
4211,2033,Ciudad de México,CDMX,Mujeres,54.5,4635133
4212,2033,Coahuila,COH,Hombres,54.5,1843791
4213,2033,Coahuila,COH,Mujeres,54.5,1845529
4214,2033,Colima,COL,Hombres,54.5,393155
4215,2033,Colima,COL,Mujeres,54.5,401868
4216,2033,Durango,DGO,Hombres,54.5,992204
4217,2033,Durango,DGO,Mujeres,54.5,1012924
4218,2033,Guanajuato,GJ,Hombres,54.5,3327748
4219,2033,Guanajuato,GJ,Mujeres,54.5,3563380
4220,2033,Guerrero,GUE,Hombres,54.5,1703814
4221,2033,Guerrero,GUE,Mujeres,54.5,1854071
4222,2033,Hidalgo,HDGO,Hombres,54.5,1681528
4223,2033,Hidalgo,HDGO,Mujeres,54.5,1857692
4224,2033,Jalisco,JAL,Hombres,54.5,4667246
4225,2033,Jalisco,JAL,Mujeres,54.5,4770954
4226,2033,Michoacán,MICH,Hombres,54.5,2610583
4227,2033,Michoacán,MICH,Mujeres,54.5,2738913
4228,2033,Morelos,MOR,Hombres,54.5,1026124
4229,2033,Morelos,MOR,Mujeres,54.5,1098923
4230,2033,México,EDOMX,Hombres,54.5,8854769
4231,2033,México,EDOMX,Mujeres,54.5,9456564
4232,2033,Nayarit,NAY,Hombres,54.5,699563
4233,2033,Nayarit,NAY,Mujeres,54.5,721368
4234,2033,Nuevo León,NL,Hombres,54.5,3611072
4235,2033,Nuevo León,NL,Mujeres,54.5,3571599
4236,2033,Oaxaca,OAX,Hombres,54.5,2167482
4237,2033,Oaxaca,OAX,Mujeres,54.5,2376326
4238,2033,Puebla,PUE,Hombres,54.5,3682657
4239,2033,Puebla,PUE,Mujeres,54.5,3956775
4240,2033,Querétaro,QRO,Hombres,54.5,1466618
4241,2033,Querétaro,QRO,Mujeres,54.5,1528162
4242,2033,Quintana Roo,QROO,Hombres,54.5,1196105
4243,2033,Quintana Roo,QROO,Mujeres,54.5,1192209
4244,2033,República Mexicana,Nacional,Hombres,54.5,68516854
4245,2033,República Mexicana,Nacional,Mujeres,54.5,71785129
4246,2033,San Luis Potosí,SLP,Hombres,54.5,1516405
4247,2033,San Luis Potosí,SLP,Mujeres,54.5,1618638
4248,2033,Sinaloa,SLOA,Hombres,54.5,1637985
4249,2033,Sinaloa,SLOA,Mujeres,54.5,1679784
4250,2033,Sonora,SON,Hombres,54.5,1682473
4251,2033,Sonora,SON,Mujeres,54.5,1646351
4252,2033,Tabasco,TAB,Hombres,54.5,1205159
4253,2033,Tabasco,TAB,Mujeres,54.5,1283821
4254,2033,Tamaulipas,TAM,Hombres,54.5,1946628
4255,2033,Tamaulipas,TAM,Mujeres,54.5,1984641
4256,2033,Tlaxcala,TLAX,Hombres,54.5,757061
4257,2033,Tlaxcala,TLAX,Mujeres,54.5,811130
4258,2033,Veracruz,VER,Hombres,54.5,3802576
4259,2033,Veracruz,VER,Mujeres,54.5,4172833
4260,2033,Yucatán,YUC,Hombres,54.5,1337446
4261,2033,Yucatán,YUC,Mujeres,54.5,1384962
4262,2033,Zacatecas,ZAC,Hombres,54.5,879874
4263,2033,Zacatecas,ZAC,Mujeres,54.5,925156
4264,2034,Aguascalientes,AG,Hombres,54.5,829357
4265,2034,Aguascalientes,AG,Mujeres,54.5,865791
4266,2034,Baja California,BC,Hombres,54.5,2332537
4267,2034,Baja California,BC,Mujeres,54.5,2252163
4268,2034,Baja California Sur,BCS,Hombres,54.5,535461
4269,2034,Baja California Sur,BCS,Mujeres,54.5,515809
4270,2034,Campeche,CAMP,Hombres,54.5,475030
4271,2034,Campeche,CAMP,Mujeres,54.5,502313
4272,2034,Chiapas,CHIA,Hombres,54.5,3266427
4273,2034,Chiapas,CHIA,Mujeres,54.5,3468369
4274,2034,Chihuahua,CH,Hombres,54.5,2189613
4275,2034,Chihuahua,CH,Mujeres,54.5,2178352
4276,2034,Ciudad de México,CDMX,Hombres,54.5,4261123
4277,2034,Ciudad de México,CDMX,Mujeres,54.5,4613697
4278,2034,Coahuila,COH,Hombres,54.5,1859893
4279,2034,Coahuila,COH,Mujeres,54.5,1861369
4280,2034,Colima,COL,Hombres,54.5,394341
4281,2034,Colima,COL,Mujeres,54.5,403205
4282,2034,Durango,DGO,Hombres,54.5,995853
4283,2034,Durango,DGO,Mujeres,54.5,1017013
4284,2034,Guanajuato,GJ,Hombres,54.5,3342627
4285,2034,Guanajuato,GJ,Mujeres,54.5,3584278
4286,2034,Guerrero,GUE,Hombres,54.5,1697687
4287,2034,Guerrero,GUE,Mujeres,54.5,1849682
4288,2034,Hidalgo,HDGO,Hombres,54.5,1691873
4289,2034,Hidalgo,HDGO,Mujeres,54.5,1872732
4290,2034,Jalisco,JAL,Hombres,54.5,4695288
4291,2034,Jalisco,JAL,Mujeres,54.5,4798292
4292,2034,Michoacán,MICH,Hombres,54.5,2626595
4293,2034,Michoacán,MICH,Mujeres,54.5,2755728
4294,2034,Morelos,MOR,Hombres,54.5,1028639
4295,2034,Morelos,MOR,Mujeres,54.5,1101929
4296,2034,México,EDOMX,Hombres,54.5,8871001
4297,2034,México,EDOMX,Mujeres,54.5,9482792
4298,2034,Nayarit,NAY,Hombres,54.5,703975
4299,2034,Nayarit,NAY,Mujeres,54.5,726983
4300,2034,Nuevo León,NL,Hombres,54.5,3655818
4301,2034,Nuevo León,NL,Mujeres,54.5,3615382
4302,2034,Oaxaca,OAX,Hombres,54.5,2176950
4303,2034,Oaxaca,OAX,Mujeres,54.5,2388572
4304,2034,Puebla,PUE,Hombres,54.5,3711907
4305,2034,Puebla,PUE,Mujeres,54.5,3988378
4306,2034,Querétaro,QRO,Hombres,54.5,1484835
4307,2034,Querétaro,QRO,Mujeres,54.5,1547771
4308,2034,Quintana Roo,QROO,Hombres,54.5,1211104
4309,2034,Quintana Roo,QROO,Mujeres,54.5,1208586
4310,2034,República Mexicana,Nacional,Hombres,54.5,68838817
4311,2034,República Mexicana,Nacional,Mujeres,54.5,72154576
4312,2034,San Luis Potosí,SLP,Hombres,54.5,1523272
4313,2034,San Luis Potosí,SLP,Mujeres,54.5,1627935
4314,2034,Sinaloa,SLOA,Hombres,54.5,1643147
4315,2034,Sinaloa,SLOA,Mujeres,54.5,1686160
4316,2034,Sonora,SON,Hombres,54.5,1693077
4317,2034,Sonora,SON,Mujeres,54.5,1655385
4318,2034,Tabasco,TAB,Hombres,54.5,1204026
4319,2034,Tabasco,TAB,Mujeres,54.5,1284878
4320,2034,Tamaulipas,TAM,Hombres,54.5,1955259
4321,2034,Tamaulipas,TAM,Mujeres,54.5,1993584
4322,2034,Tlaxcala,TLAX,Hombres,54.5,762996
4323,2034,Tlaxcala,TLAX,Mujeres,54.5,818037
4324,2034,Veracruz,VER,Hombres,54.5,3786467
4325,2034,Veracruz,VER,Mujeres,54.5,4161953
4326,2034,Yucatán,YUC,Hombres,54.5,1348411
4327,2034,Yucatán,YUC,Mujeres,54.5,1397050
4328,2034,Zacatecas,ZAC,Hombres,54.5,884228
4329,2034,Zacatecas,ZAC,Mujeres,54.5,930408
4330,2035,Aguascalientes,AG,Hombres,54.5,836029
4331,2035,Aguascalientes,AG,Mujeres,54.5,873034
4332,2035,Baja California,BC,Hombres,54.5,2355747
4333,2035,Baja California,BC,Mujeres,54.5,2273388
4334,2035,Baja California Sur,BCS,Hombres,54.5,542820
4335,2035,Baja California Sur,BCS,Mujeres,54.5,523120
4336,2035,Campeche,CAMP,Hombres,54.5,474944
4337,2035,Campeche,CAMP,Mujeres,54.5,503174
4338,2035,Chiapas,CHIA,Hombres,54.5,3294413
4339,2035,Chiapas,CHIA,Mujeres,54.5,3502390
4340,2035,Chihuahua,CH,Hombres,54.5,2205917
4341,2035,Chihuahua,CH,Mujeres,54.5,2192457
4342,2035,Ciudad de México,CDMX,Hombres,54.5,4242021
4343,2035,Ciudad de México,CDMX,Mujeres,54.5,4591368
4344,2035,Coahuila,COH,Hombres,54.5,1875755
4345,2035,Coahuila,COH,Mujeres,54.5,1876723
4346,2035,Colima,COL,Hombres,54.5,395483
4347,2035,Colima,COL,Mujeres,54.5,404429
4348,2035,Durango,DGO,Hombres,54.5,999538
4349,2035,Durango,DGO,Mujeres,54.5,1020886
4350,2035,Guanajuato,GJ,Hombres,54.5,3357223
4351,2035,Guanajuato,GJ,Mujeres,54.5,3604309
4352,2035,Guerrero,GUE,Hombres,54.5,1691492
4353,2035,Guerrero,GUE,Mujeres,54.5,1844898
4354,2035,Hidalgo,HDGO,Hombres,54.5,1701968
4355,2035,Hidalgo,HDGO,Mujeres,54.5,1887204
4356,2035,Jalisco,JAL,Hombres,54.5,4722853
4357,2035,Jalisco,JAL,Mujeres,54.5,4824397
4358,2035,Michoacán,MICH,Hombres,54.5,2642707
4359,2035,Michoacán,MICH,Mujeres,54.5,2771951
4360,2035,Morelos,MOR,Hombres,54.5,1030942
4361,2035,Morelos,MOR,Mujeres,54.5,1104585
4362,2035,México,EDOMX,Hombres,54.5,8884339
4363,2035,México,EDOMX,Mujeres,54.5,9505572
4364,2035,Nayarit,NAY,Hombres,54.5,708354
4365,2035,Nayarit,NAY,Mujeres,54.5,732397
4366,2035,Nuevo León,NL,Hombres,54.5,3700035
4367,2035,Nuevo León,NL,Mujeres,54.5,3658363
4368,2035,Oaxaca,OAX,Hombres,54.5,2186394
4369,2035,Oaxaca,OAX,Mujeres,54.5,2400327
4370,2035,Puebla,PUE,Hombres,54.5,3740259
4371,2035,Puebla,PUE,Mujeres,54.5,4018712
4372,2035,Querétaro,QRO,Hombres,54.5,1502639
4373,2035,Querétaro,QRO,Mujeres,54.5,1566836
4374,2035,Quintana Roo,QROO,Hombres,54.5,1225655
4375,2035,Quintana Roo,QROO,Mujeres,54.5,1224494
4376,2035,República Mexicana,Nacional,Hombres,54.5,69152292
4377,2035,República Mexicana,Nacional,Mujeres,54.5,72504345
4378,2035,San Luis Potosí,SLP,Hombres,54.5,1530103
4379,2035,San Luis Potosí,SLP,Mujeres,54.5,1636848
4380,2035,Sinaloa,SLOA,Hombres,54.5,1648038
4381,2035,Sinaloa,SLOA,Mujeres,54.5,1692017
4382,2035,Sonora,SON,Hombres,54.5,1703621
4383,2035,Sonora,SON,Mujeres,54.5,1663952
4384,2035,Tabasco,TAB,Hombres,54.5,1202675
4385,2035,Tabasco,TAB,Mujeres,54.5,1285605
4386,2035,Tamaulipas,TAM,Hombres,54.5,1963841
4387,2035,Tamaulipas,TAM,Mujeres,54.5,2001899
4388,2035,Tlaxcala,TLAX,Hombres,54.5,768733
4389,2035,Tlaxcala,TLAX,Mujeres,54.5,824706
4390,2035,Veracruz,VER,Hombres,54.5,3769921
4391,2035,Veracruz,VER,Mujeres,54.5,4150062
4392,2035,Yucatán,YUC,Hombres,54.5,1359156
4393,2035,Yucatán,YUC,Mujeres,54.5,1408827
4394,2035,Zacatecas,ZAC,Hombres,54.5,888677
4395,2035,Zacatecas,ZAC,Mujeres,54.5,935415
4396,2036,Aguascalientes,AG,Hombres,54.5,842561
4397,2036,Aguascalientes,AG,Mujeres,54.5,880024
4398,2036,Baja California,BC,Hombres,54.5,2378903
4399,2036,Baja California,BC,Mujeres,54.5,2293938
4400,2036,Baja California Sur,BCS,Hombres,54.5,550006
4401,2036,Baja California Sur,BCS,Mujeres,54.5,530250
4402,2036,Campeche,CAMP,Hombres,54.5,474767
4403,2036,Campeche,CAMP,Mujeres,54.5,503899
4404,2036,Chiapas,CHIA,Hombres,54.5,3322021
4405,2036,Chiapas,CHIA,Mujeres,54.5,3535709
4406,2036,Chihuahua,CH,Hombres,54.5,2222357
4407,2036,Chihuahua,CH,Mujeres,54.5,2205862
4408,2036,Ciudad de México,CDMX,Hombres,54.5,4223222
4409,2036,Ciudad de México,CDMX,Mujeres,54.5,4568116
4410,2036,Coahuila,COH,Hombres,54.5,1891374
4411,2036,Coahuila,COH,Mujeres,54.5,1891587
4412,2036,Colima,COL,Hombres,54.5,396567
4413,2036,Colima,COL,Mujeres,54.5,405530
4414,2036,Durango,DGO,Hombres,54.5,1003261
4415,2036,Durango,DGO,Mujeres,54.5,1024545
4416,2036,Guanajuato,GJ,Hombres,54.5,3371529
4417,2036,Guanajuato,GJ,Mujeres,54.5,3623464
4418,2036,Guerrero,GUE,Hombres,54.5,1685251
4419,2036,Guerrero,GUE,Mujeres,54.5,1839739
4420,2036,Hidalgo,HDGO,Hombres,54.5,1711793
4421,2036,Hidalgo,HDGO,Mujeres,54.5,1901094
4422,2036,Jalisco,JAL,Hombres,54.5,4749941
4423,2036,Jalisco,JAL,Mujeres,54.5,4849255
4424,2036,Michoacán,MICH,Hombres,54.5,2658955
4425,2036,Michoacán,MICH,Mujeres,54.5,2787579
4426,2036,Morelos,MOR,Hombres,54.5,1033043
4427,2036,Morelos,MOR,Mujeres,54.5,1106888
4428,2036,México,EDOMX,Hombres,54.5,8894820
4429,2036,México,EDOMX,Mujeres,54.5,9524883
4430,2036,Nayarit,NAY,Hombres,54.5,712696
4431,2036,Nayarit,NAY,Mujeres,54.5,737586
4432,2036,Nuevo León,NL,Hombres,54.5,3743684
4433,2036,Nuevo León,NL,Mujeres,54.5,3700498
4434,2036,Oaxaca,OAX,Hombres,54.5,2195819
4435,2036,Oaxaca,OAX,Mujeres,54.5,2411555
4436,2036,Puebla,PUE,Hombres,54.5,3767726
4437,2036,Puebla,PUE,Mujeres,54.5,4047767
4438,2036,Querétaro,QRO,Hombres,54.5,1520010
4439,2036,Querétaro,QRO,Mujeres,54.5,1585370
4440,2036,Quintana Roo,QROO,Hombres,54.5,1239774
4441,2036,Quintana Roo,QROO,Mujeres,54.5,1239940
4442,2036,República Mexicana,Nacional,Hombres,54.5,69457357
4443,2036,República Mexicana,Nacional,Mujeres,54.5,72834147
4444,2036,San Luis Potosí,SLP,Hombres,54.5,1536892
4445,2036,San Luis Potosí,SLP,Mujeres,54.5,1645358
4446,2036,Sinaloa,SLOA,Hombres,54.5,1652651
4447,2036,Sinaloa,SLOA,Mujeres,54.5,1697346
4448,2036,Sonora,SON,Hombres,54.5,1714099
4449,2036,Sonora,SON,Mujeres,54.5,1672025
4450,2036,Tabasco,TAB,Hombres,54.5,1201089
4451,2036,Tabasco,TAB,Mujeres,54.5,1286017
4452,2036,Tamaulipas,TAM,Hombres,54.5,1972399
4453,2036,Tamaulipas,TAM,Mujeres,54.5,2009585
4454,2036,Tlaxcala,TLAX,Hombres,54.5,774278
4455,2036,Tlaxcala,TLAX,Mujeres,54.5,831121
4456,2036,Veracruz,VER,Hombres,54.5,3752976
4457,2036,Veracruz,VER,Mujeres,54.5,4137181
4458,2036,Yucatán,YUC,Hombres,54.5,1369684
4459,2036,Yucatán,YUC,Mujeres,54.5,1420269
4460,2036,Zacatecas,ZAC,Hombres,54.5,893209
4461,2036,Zacatecas,ZAC,Mujeres,54.5,940167
4462,2037,Aguascalientes,AG,Hombres,54.5,848916
4463,2037,Aguascalientes,AG,Mujeres,54.5,886754
4464,2037,Baja California,BC,Hombres,54.5,2401840
4465,2037,Baja California,BC,Mujeres,54.5,2313783
4466,2037,Baja California Sur,BCS,Hombres,54.5,557017
4467,2037,Baja California Sur,BCS,Mujeres,54.5,537192
4468,2037,Campeche,CAMP,Hombres,54.5,474510
4469,2037,Campeche,CAMP,Mujeres,54.5,504493
4470,2037,Chiapas,CHIA,Hombres,54.5,3349230
4471,2037,Chiapas,CHIA,Mujeres,54.5,3568332
4472,2037,Chihuahua,CH,Hombres,54.5,2238738
4473,2037,Chihuahua,CH,Mujeres,54.5,2218520
4474,2037,Ciudad de México,CDMX,Hombres,54.5,4204488
4475,2037,Ciudad de México,CDMX,Mujeres,54.5,4543902
4476,2037,Coahuila,COH,Hombres,54.5,1906685
4477,2037,Coahuila,COH,Mujeres,54.5,1905921
4478,2037,Colima,COL,Hombres,54.5,397589
4479,2037,Colima,COL,Mujeres,54.5,406518
4480,2037,Durango,DGO,Hombres,54.5,1006950
4481,2037,Durango,DGO,Mujeres,54.5,1027968
4482,2037,Guanajuato,GJ,Hombres,54.5,3385461
4483,2037,Guanajuato,GJ,Mujeres,54.5,3641751
4484,2037,Guerrero,GUE,Hombres,54.5,1678918
4485,2037,Guerrero,GUE,Mujeres,54.5,1834202
4486,2037,Hidalgo,HDGO,Hombres,54.5,1721287
4487,2037,Hidalgo,HDGO,Mujeres,54.5,1914380
4488,2037,Jalisco,JAL,Hombres,54.5,4776390
4489,2037,Jalisco,JAL,Mujeres,54.5,4872843
4490,2037,Michoacán,MICH,Hombres,54.5,2675181
4491,2037,Michoacán,MICH,Mujeres,54.5,2802602
4492,2037,Morelos,MOR,Hombres,54.5,1034918
4493,2037,Morelos,MOR,Mujeres,54.5,1108847
4494,2037,México,EDOMX,Hombres,54.5,8902398
4495,2037,México,EDOMX,Mujeres,54.5,9540743
4496,2037,Nayarit,NAY,Hombres,54.5,716968
4497,2037,Nayarit,NAY,Mujeres,54.5,742565
4498,2037,Nuevo León,NL,Hombres,54.5,3786648
4499,2037,Nuevo León,NL,Mujeres,54.5,3741705
4500,2037,Oaxaca,OAX,Hombres,54.5,2205105
4501,2037,Oaxaca,OAX,Mujeres,54.5,2422253
4502,2037,Puebla,PUE,Hombres,54.5,3794278
4503,2037,Puebla,PUE,Mujeres,54.5,4075578
4504,2037,Querétaro,QRO,Hombres,54.5,1536920
4505,2037,Querétaro,QRO,Mujeres,54.5,1603355
4506,2037,Quintana Roo,QROO,Hombres,54.5,1253425
4507,2037,Quintana Roo,QROO,Mujeres,54.5,1254917
4508,2037,República Mexicana,Nacional,Hombres,54.5,69751815
4509,2037,República Mexicana,Nacional,Mujeres,54.5,73143673
4510,2037,San Luis Potosí,SLP,Hombres,54.5,1543581
4511,2037,San Luis Potosí,SLP,Mujeres,54.5,1653477
4512,2037,Sinaloa,SLOA,Hombres,54.5,1656944
4513,2037,Sinaloa,SLOA,Mujeres,54.5,1702135
4514,2037,Sonora,SON,Hombres,54.5,1724403
4515,2037,Sonora,SON,Mujeres,54.5,1679605
4516,2037,Tabasco,TAB,Hombres,54.5,1199275
4517,2037,Tabasco,TAB,Mujeres,54.5,1286090
4518,2037,Tamaulipas,TAM,Hombres,54.5,1980819
4519,2037,Tamaulipas,TAM,Mujeres,54.5,2016637
4520,2037,Tlaxcala,TLAX,Hombres,54.5,779642
4521,2037,Tlaxcala,TLAX,Mujeres,54.5,837294
4522,2037,Veracruz,VER,Hombres,54.5,3735556
4523,2037,Veracruz,VER,Mujeres,54.5,4123280
4524,2037,Yucatán,YUC,Hombres,54.5,1379973
4525,2037,Yucatán,YUC,Mujeres,54.5,1431375
4526,2037,Zacatecas,ZAC,Hombres,54.5,897762
4527,2037,Zacatecas,ZAC,Mujeres,54.5,944656
4528,2038,Aguascalientes,AG,Hombres,54.5,855063
4529,2038,Aguascalientes,AG,Mujeres,54.5,893235
4530,2038,Baja California,BC,Hombres,54.5,2424275
4531,2038,Baja California,BC,Mujeres,54.5,2332908
4532,2038,Baja California Sur,BCS,Hombres,54.5,563836
4533,2038,Baja California Sur,BCS,Mujeres,54.5,543948
4534,2038,Campeche,CAMP,Hombres,54.5,474150
4535,2038,Campeche,CAMP,Mujeres,54.5,504951
4536,2038,Chiapas,CHIA,Hombres,54.5,3375941
4537,2038,Chiapas,CHIA,Mujeres,54.5,3600284
4538,2038,Chihuahua,CH,Hombres,54.5,2254704
4539,2038,Chihuahua,CH,Mujeres,54.5,2230402
4540,2038,Ciudad de México,CDMX,Hombres,54.5,4185393
4541,2038,Ciudad de México,CDMX,Mujeres,54.5,4518726
4542,2038,Coahuila,COH,Hombres,54.5,1921569
4543,2038,Coahuila,COH,Mujeres,54.5,1919731
4544,2038,Colima,COL,Hombres,54.5,398513
4545,2038,Colima,COL,Mujeres,54.5,407381
4546,2038,Durango,DGO,Hombres,54.5,1010502
4547,2038,Durango,DGO,Mujeres,54.5,1031144
4548,2038,Guanajuato,GJ,Hombres,54.5,3398826
4549,2038,Guanajuato,GJ,Mujeres,54.5,3659147
4550,2038,Guerrero,GUE,Hombres,54.5,1672404
4551,2038,Guerrero,GUE,Mujeres,54.5,1828302
4552,2038,Hidalgo,HDGO,Hombres,54.5,1730343
4553,2038,Hidalgo,HDGO,Mujeres,54.5,1927034
4554,2038,Jalisco,JAL,Hombres,54.5,4801902
4555,2038,Jalisco,JAL,Mujeres,54.5,4895170
4556,2038,Michoacán,MICH,Hombres,54.5,2691143
4557,2038,Michoacán,MICH,Mujeres,54.5,2817026
4558,2038,Morelos,MOR,Hombres,54.5,1036530
4559,2038,Morelos,MOR,Mujeres,54.5,1110452
4560,2038,México,EDOMX,Hombres,54.5,8907024
4561,2038,México,EDOMX,Mujeres,54.5,9553162
4562,2038,Nayarit,NAY,Hombres,54.5,721125
4563,2038,Nayarit,NAY,Mujeres,54.5,747337
4564,2038,Nuevo León,NL,Hombres,54.5,3828729
4565,2038,Nuevo León,NL,Mujeres,54.5,3781966
4566,2038,Oaxaca,OAX,Hombres,54.5,2214098
4567,2038,Oaxaca,OAX,Mujeres,54.5,2432410
4568,2038,Puebla,PUE,Hombres,54.5,3819781
4569,2038,Puebla,PUE,Mujeres,54.5,4102150
4570,2038,Querétaro,QRO,Hombres,54.5,1553315
4571,2038,Querétaro,QRO,Mujeres,54.5,1620759
4572,2038,Quintana Roo,QROO,Hombres,54.5,1266614
4573,2038,Quintana Roo,QROO,Mujeres,54.5,1269410
4574,2038,República Mexicana,Nacional,Hombres,54.5,70031560
4575,2038,República Mexicana,Nacional,Mujeres,54.5,73432677
4576,2038,San Luis Potosí,SLP,Hombres,54.5,1550047
4577,2038,San Luis Potosí,SLP,Mujeres,54.5,1661173
4578,2038,Sinaloa,SLOA,Hombres,54.5,1660829
4579,2038,Sinaloa,SLOA,Mujeres,54.5,1706371
4580,2038,Sonora,SON,Hombres,54.5,1734360
4581,2038,Sonora,SON,Mujeres,54.5,1686649
4582,2038,Tabasco,TAB,Hombres,54.5,1197205
4583,2038,Tabasco,TAB,Mujeres,54.5,1285826
4584,2038,Tamaulipas,TAM,Hombres,54.5,1988805
4585,2038,Tamaulipas,TAM,Mujeres,54.5,2023000
4586,2038,Tlaxcala,TLAX,Hombres,54.5,784803
4587,2038,Tlaxcala,TLAX,Mujeres,54.5,843225
4588,2038,Veracruz,VER,Hombres,54.5,3717553
4589,2038,Veracruz,VER,Mujeres,54.5,4108389
4590,2038,Yucatán,YUC,Hombres,54.5,1389969
4591,2038,Yucatán,YUC,Mujeres,54.5,1442139
4592,2038,Zacatecas,ZAC,Hombres,54.5,902209
4593,2038,Zacatecas,ZAC,Mujeres,54.5,948870
4594,2039,Aguascalientes,AG,Hombres,54.5,860939
4595,2039,Aguascalientes,AG,Mujeres,54.5,899441
4596,2039,Baja California,BC,Hombres,54.5,2445878
4597,2039,Baja California,BC,Mujeres,54.5,2351301
4598,2039,Baja California Sur,BCS,Hombres,54.5,570448
4599,2039,Baja California Sur,BCS,Mujeres,54.5,550513
4600,2039,Campeche,CAMP,Hombres,54.5,473685
4601,2039,Campeche,CAMP,Mujeres,54.5,505282
4602,2039,Chiapas,CHIA,Hombres,54.5,3402026
4603,2039,Chiapas,CHIA,Mujeres,54.5,3631571
4604,2039,Chihuahua,CH,Hombres,54.5,2269816
4605,2039,Chihuahua,CH,Mujeres,54.5,2241522
4606,2039,Ciudad de México,CDMX,Hombres,54.5,4165388
4607,2039,Ciudad de México,CDMX,Mujeres,54.5,4492560
4608,2039,Coahuila,COH,Hombres,54.5,1935884
4609,2039,Coahuila,COH,Mujeres,54.5,1933001
4610,2039,Colima,COL,Hombres,54.5,399339
4611,2039,Colima,COL,Mujeres,54.5,408118
4612,2039,Durango,DGO,Hombres,54.5,1013816
4613,2039,Durango,DGO,Mujeres,54.5,1034084
4614,2039,Guanajuato,GJ,Hombres,54.5,3411398
4615,2039,Guanajuato,GJ,Mujeres,54.5,3675672
4616,2039,Guerrero,GUE,Hombres,54.5,1665585
4617,2039,Guerrero,GUE,Mujeres,54.5,1822050
4618,2039,Hidalgo,HDGO,Hombres,54.5,1738841
4619,2039,Hidalgo,HDGO,Mujeres,54.5,1939042
4620,2039,Jalisco,JAL,Hombres,54.5,4826115
4621,2039,Jalisco,JAL,Mujeres,54.5,4916205
4622,2039,Michoacán,MICH,Hombres,54.5,2706501
4623,2039,Michoacán,MICH,Mujeres,54.5,2830839
4624,2039,Morelos,MOR,Hombres,54.5,1037824
4625,2039,Morelos,MOR,Mujeres,54.5,1111709
4626,2039,México,EDOMX,Hombres,54.5,8908589
4627,2039,México,EDOMX,Mujeres,54.5,9562134
4628,2039,Nayarit,NAY,Hombres,54.5,725084
4629,2039,Nayarit,NAY,Mujeres,54.5,751891
4630,2039,Nuevo León,NL,Hombres,54.5,3869796
4631,2039,Nuevo León,NL,Mujeres,54.5,3821285
4632,2039,Oaxaca,OAX,Hombres,54.5,2222600
4633,2039,Oaxaca,OAX,Mujeres,54.5,2442008
4634,2039,Puebla,PUE,Hombres,54.5,3844136
4635,2039,Puebla,PUE,Mujeres,54.5,4127491
4636,2039,Querétaro,QRO,Hombres,54.5,1569127
4637,2039,Querétaro,QRO,Mujeres,54.5,1637596
4638,2039,Quintana Roo,QROO,Hombres,54.5,1279320
4639,2039,Quintana Roo,QROO,Mujeres,54.5,1283425
4640,2039,República Mexicana,Nacional,Hombres,54.5,70291681
4641,2039,República Mexicana,Nacional,Mujeres,54.5,73701065
4642,2039,San Luis Potosí,SLP,Hombres,54.5,1556155
4643,2039,San Luis Potosí,SLP,Mujeres,54.5,1668475
4644,2039,Sinaloa,SLOA,Hombres,54.5,1664183
4645,2039,Sinaloa,SLOA,Mujeres,54.5,1710054
4646,2039,Sonora,SON,Hombres,54.5,1743725
4647,2039,Sonora,SON,Mujeres,54.5,1693151
4648,2039,Tabasco,TAB,Hombres,54.5,1194862
4649,2039,Tabasco,TAB,Mujeres,54.5,1285221
4650,2039,Tamaulipas,TAM,Hombres,54.5,1996045
4651,2039,Tamaulipas,TAM,Mujeres,54.5,2028651
4652,2039,Tlaxcala,TLAX,Hombres,54.5,789748
4653,2039,Tlaxcala,TLAX,Mujeres,54.5,848922
4654,2039,Veracruz,VER,Hombres,54.5,3698828
4655,2039,Veracruz,VER,Mujeres,54.5,4092495
4656,2039,Yucatán,YUC,Hombres,54.5,1399618
4657,2039,Yucatán,YUC,Mujeres,54.5,1452542
4658,2039,Zacatecas,ZAC,Hombres,54.5,906382
4659,2039,Zacatecas,ZAC,Mujeres,54.5,952814
4660,2040,Aguascalientes,AG,Hombres,54.5,866522
4661,2040,Aguascalientes,AG,Mujeres,54.5,905379
4662,2040,Baja California,BC,Hombres,54.5,2466328
4663,2040,Baja California,BC,Mujeres,54.5,2368934
4664,2040,Baja California Sur,BCS,Hombres,54.5,576831
